# azimuth	latitude
136.068	41.4528
128.172	17.237
319.349	5.84929
131.292	46.254
136.285	18.4505
309.503	33.5373
309.099	22.7083
315.986	8.0556
123.008	13.4932
140.264	48.7207
300.483	54.1622
139.218	1.83141
131.22	6.7321
310.172	31.4302
131.461	19.5515
35.7013	84.1478
312.899	11.8634
131.921	36.5957
313.453	0.634895
309.767	26.657
310.072	23.9066
328.997	19.8655
139.712	1.24702
137.397	0.903687
306.723	58.2779
320.971	39.2731
134.89	31.1208
310.7	29.5101
136.832	52.3068
308.213	20.9552
311.66	13.1146
308.806	15.1127
131.421	35.2345
313.534	29.2845
308.33	27.6505
139.845	32.7023
321.521	19.7417
309.273	20.5228
130.827	15.3789
311.566	59.7255
316.22	10.9956
133.606	11.3112
133.867	26.432
124.272	18.0828
300.609	0.628777
317.818	8.05245
130.44	1.3311
142.816	37.8047
137.584	40.8315
134.497	20.4964
284.583	62.8066
316.057	12.2507
292.83	71.7141
313.257	0.410019
124.71	54.7245
135.846	8.90149
311.659	0.312767
181.394	88.2506
320.831	29.743
311.121	11.9774
138.375	28.0457
310.109	61.9244
306.926	20.2585
130.432	4.34608
311.432	24.4634
152.828	50.0934
139.719	38.8185
143.881	3.53214
308.673	5.0176
311.305	5.72311
130.319	16.8938
313.855	31.2316
311.916	51.7953
267.833	81.5996
132.152	11.5477
305.294	42.6388
301.08	0.271698
132.463	51.8287
144.54	58.5267
311.861	19.7141
127.31	17.5026
305.681	52.3576
131.258	5.11281
311.39	8.36959
304.333	25.5245
278.634	78.5768
310.713	11.1555
319.181	22.5729
123.41	64.4292
158.275	61.2383
136.902	22.4401
317.948	28.3987
311.997	10.7199
312.876	7.53176
139.525	21.9138
305.346	57.3152
131.946	9.64697
310.913	52.6978
320.24	30.83
322.209	4.39817
135.805	6.50651
172.449	76.5144
311.858	11.0322
213.739	81.6042
315.972	13.2432
308.245	19.2985
137.312	57.8143
192.86	80.6695
126.143	27.9568
139.381	13.9749
313.45	2.58736
134.38	57.1374
316.657	25.1711
161.8	85.7246
262.253	85.4047
126.5	19.9548
302.659	16.3302
310.516	2.87318
144.796	77.0134
109.602	75.4243
315.546	1.1097
142.692	3.23016
130.8	20.5679
129.842	1.1981
305.787	14.4576
314.44	43.6609
137.957	38.4506
249.58	80.4923
124.211	10.2354
312.74	38.4221
304.004	29.3937
150.858	62.5276
132.47	0.287277
320.676	32.7908
303.403	7.69561
305.107	1.48052
323.674	50.7251
309.41	43.28
299.999	43.7826
128.912	22.0323
129.508	9.13819
318.377	65.9489
138.555	11.9029
304.544	1.14451
152.573	37.2562
138.82	17.5493
137.162	27.7323
308.928	23.3034
313.095	0.257339
129.033	20.8308
135.681	1.83212
132.125	20.477
141.891	44.8892
115.555	68.9725
131.195	7.84198
307.203	9.12363
311.816	8.12318
128.876	2.67308
314.42	29.7536
128.794	57.5387
129.812	3.43608
131.616	11.5874
310.986	24.4867
135.656	32.1032
319.517	14.1208
347.214	68.1194
305.492	2.82272
314.812	14.9866
137.236	24.8199
302.462	51.7415
310.965	30.7814
314.434	14.2331
312.311	35.637
305.954	32.3146
310.663	19.693
176.758	72.7044
131.864	7.73809
135.511	3.30637
136.199	14.4851
314.914	6.45168
295.51	61.3654
129.159	22.5944
316.2	2.07028
308.288	33.4048
136.737	3.31113
305.166	84.4185
161.117	77.4802
319.558	8.07854
307.358	12.3915
314.455	32.392
132.799	6.72732
303.356	46.8202
142.732	56.3364
147.524	10.3305
332.559	72.8254
133.724	6.64792
316.203	30.7991
132.578	39.4463
132.594	36.79
140.479	4.37584
284.622	76.9846
288.175	87.2547
306.385	10.0223
328.001	70.0412
143.863	34.1145
318.93	15.1535
318.226	0.926964
123.246	71.4082
321.992	5.34967
307.74	45.9898
99.3065	84.5579
295.887	65.26
315.025	22.9299
308.284	11.3618
320.734	61.0373
308.884	28.8393
301.688	82.2868
134.347	51.2231
134.141	14.3106
135.27	5.49468
147.6	0.289742
137.413	52.125
125.922	36.3324
319.356	31.4631
136.014	44.1995
132.617	2.48599
309.326	44.234
307.483	24.4335
141.615	75.1204
123.93	70.5623
307.211	25.0741
125.449	41.0405
302.526	70.3182
308.51	34.8607
132.324	18.1148
303.173	2.45054
308.171	21.2255
137.202	6.08855
161.209	58.4584
314.247	19.2878
314.251	8.66257
294.432	78.5166
119.123	41.7917
314.561	29.8159
313.099	38.3981
308.192	12.1424
320.217	52.6114
311.192	50.2944
135.428	4.95184
115.046	63.6767
304.078	16.9001
140.925	14.6303
157.057	65.6279
324.529	5.45004
137.972	6.4914
135.008	28.7438
318.587	0.534569
316.729	27.4525
315.657	8.76888
323.748	7.62608
314.268	42.5243
311.336	7.6361
320.024	33.5899
355.309	84.5079
317.824	27.6571
305.515	72.7829
315.173	18.1157
310.402	4.65178
128.492	16.7219
311.155	19.1565
311.238	1.50255
314.455	6.16614
320.011	6.40151
138.224	33.0352
143.174	48.015
129.253	79.6932
315.499	53.928
311.868	53.3586
132.869	7.16766
129.243	56.6164
310.035	10.1338
303.801	52.5544
125.336	20.1248
45.3168	79.8635
316.068	5.70737
127.221	60.652
136.441	37.5523
127.548	18.9288
311.319	52.5411
129.196	15.7139
310.974	47.8611
123.357	34.0371
319.185	20.1462
136.197	18.656
313.155	10.8944
138.353	16.7753
131.7	54.2276
307.322	29.8968
130.602	16.9878
312.911	19.3588
309.979	33.8633
137.215	21.7075
310.487	6.07408
320.32	4.50224
135.022	25.5675
158.669	83.2544
137.894	11.2551
311.937	9.10318
126.011	7.31253
309.377	8.94804
142.376	8.70377
314.906	22.2824
316.804	23.5917
132.219	27.285
135.812	29.5194
313.347	36.7898
304.564	13.0005
137.809	56.2927
127.248	52.471
318.95	3.85587
29.6314	79.6621
315.93	29.626
135.054	14.5597
132.796	46.1613
318.611	0.944351
300.045	5.19968
294.858	45.4211
313.79	12.7805
306.509	21.0054
310.088	37.5469
138.406	49.4945
312.056	10.2891
317.548	10.7564
315.023	32.378
307.917	30.0433
282.322	86.2969
315.387	17.1927
127.563	76.7904
141.418	41.4543
303.512	8.87523
134.067	9.55583
308.03	14.7936
118.68	31.902
132.7	16.3297
314.767	32.6957
307.83	44.5784
132.86	5.29653
131.414	20.4792
314.65	0.181572
127.509	2.00404
324.17	16.5978
317.023	6.79208
132.276	45.5535
323.073	21.1247
131.437	43.1341
316.105	1.86646
154.821	58.0818
133.363	58.8114
307.771	8.45518
128.583	68.5316
145.295	64.1833
145.715	8.2992
318.74	57.412
311.527	5.64764
142.485	10.1912
136.794	21.0231
306.134	24.9912
316.337	21.4455
124.856	40.7599
309.863	22.1355
132.548	57.4159
145.742	9.7753
324.458	29.6325
304.948	13.656
320.108	36.6284
298.659	62.0799
308.245	8.10439
314.344	0.189598
126.668	67.7713
309.392	21.903
143.012	66.8375
126.677	17.8752
137.289	40.9646
135.727	65.1699
302.062	13.4465
309.665	73.1906
135.923	64.8621
135.507	29.036
131.505	26.7112
123.667	64.8893
257.109	82.3528
306.199	10.4297
334.701	61.4128
307.576	17.4631
313.553	30.7071
329.288	58.3358
131.421	23.3234
290.662	68.1241
101.88	73.6813
320.068	62.2429
133.519	24.494
315.998	12.4703
132.907	2.77361
313.345	26.7389
316.532	2.97901
129.675	15.6992
145.06	59.1694
303.09	52.3985
308.44	53.2551
311.595	57.0461
314.165	31.4409
315.687	4.15061
132.224	26.7609
117.105	63.2397
307.142	38.4823
127.056	2.88165
122.473	35.5812
318.74	39.5901
315.871	60.3787
309.23	20.9908
311.379	8.30276
332.701	77.4997
298.188	65.8246
319.68	25.1901
135.896	31.0412
321.714	67.0319
130.666	11.386
138.245	51.9135
321.386	19.402
128.483	27.2953
313.766	13.9743
145.937	57.5653
127.892	50.3521
312.769	23.7766
311.048	55.3749
105.756	79.7771
142.412	25.3455
306.42	34.0364
140.432	17.5935
297.408	53.5145
311.579	11.7651
132.3	23.3695
115.91	60.3363
136.543	12.9069
127.22	1.54353
321.021	31.9489
313.54	6.68893
303.557	1.5846
305.074	5.19318
314.28	23.0548
312.89	47.6761
138.929	7.903
136.835	23.5711
322.214	2.37671
128.275	17.5267
307.66	5.69415
313.946	12.9917
136.752	5.19296
305.618	48.5331
138.168	30.7255
128.781	1.8871
135.369	2.63982
314.107	25.4958
315.881	26.0043
309.339	15.5785
136.205	21.6961
297.462	61.3868
133.919	63.3944
319.4	50.9083
130.492	9.44968
149.875	34.6546
128.817	28.4994
321.432	4.66075
307.956	16.3292
304.601	22.0518
316.91	2.37583
321.285	32.324
112.141	64.394
131.762	64.2547
308.086	13.2042
312.282	17.2318
123.907	0.332123
137.056	9.12
141.456	27.1466
134.789	10.9384
311.73	56.8187
116.639	4.91882
133.83	16.0803
144.397	34.8784
317.204	5.78743
299.986	0.388565
126.371	19.9759
307.901	19.2145
134.037	28.5908
140.618	6.03227
316.327	28.1279
145.216	47.5014
323.172	22.6807
145.894	13.4539
319.169	4.3828
123.908	39.9312
141.77	34.146
141.716	18.9443
142.522	22.7958
343.261	78.581
164.906	65.0708
123.888	5.81353
322.655	5.34388
140.24	27.0802
134.993	2.2376
322.906	10.2939
125.506	73.5742
95.2269	78.6479
132.298	4.28476
316.654	41.7567
315.922	43.6262
137.453	29.5885
320.097	0.778221
130.261	71.855
191.605	70.146
304.852	24.7683
307.941	13.7718
229.176	82.658
139.015	8.96539
132.302	26.2918
138.448	18.7633
143.546	52.7743
133.033	4.89224
144.729	30.3949
134.603	18.1251
311.722	21.6822
119.568	64.6248
316.017	18.6725
310.506	12.7635
127.286	19.7708
164.828	76.7193
293.702	38.0727
131.557	33.578
183.881	73.6972
328.473	27.242
138.127	43.784
127.047	47.3077
150.551	72.1902
314.665	5.81418
130.88	6.75797
119.725	70.6667
310.355	3.93131
131.351	12.5352
133.376	27.7762
317.316	35.3078
325.915	34.8147
311.796	12.9309
325.585	15.0474
319.243	13.9596
316.451	5.76385
137.071	18.9712
316.345	21.2219
317.502	2.85028
309.678	28.2051
322.884	11.5701
131.363	26.8205
147.514	44.1077
132.061	34.5219
124.518	16.0001
310.393	0.713486
145.354	44.0214
126.415	17.3404
128.157	82.6199
332.716	9.36852
142.321	14.3766
312.935	32.0253
144.48	4.38976
303.385	10.9245
136.786	2.53772
317.659	34.7322
137.89	16.1086
294.389	44.4771
321.384	0.93911
311.779	24.7373
313.014	70.7396
315.885	16.2093
310.698	26.2176
305.6	37.8468
311.998	36.8086
306.9	31.6393
322.213	30.6601
318.537	5.36137
128.501	30.9245
304.607	53.4527
137.919	19.284
316.583	4.08469
313.511	37.0039
304.971	46.1076
319.047	34.6098
312.324	17.7125
150.815	66.6901
136.694	7.1847
313.602	9.52185
134.179	7.25868
134.072	18.2591
138.687	24.3051
326.41	12.6724
298.506	78.803
301.469	48.1704
315.781	6.3599
147.579	14.3221
144.479	52.2419
131.497	10.8172
324.779	28.171
300.554	41.3967
308.402	37.9934
315.098	6.35756
316.416	43.2921
139.396	8.41851
324.494	35.2104
130.568	15.4962
133.869	0.961266
309.37	52.0573
314.879	0.799545
143.162	15.8888
129.065	21.7577
135.351	70.1561
316.664	21.3278
141.82	23.6791
320.811	53.6674
278.23	70.1044
335.076	67.4123
133.515	31.6853
133.414	6.71305
121.802	20.3638
125.995	77.5456
308.615	45.0124
140.156	10.8039
313.563	46.5115
325.587	11.303
148.554	47.1299
128.553	34.6568
310.244	50.6308
133.94	20.8857
288.826	78.2703
306.716	58.6844
314.625	4.43934
310.536	2.21883
128.37	3.81601
128.988	8.22203
139.954	18.3376
306.655	22.2162
317.011	23.0821
301.923	43.7848
139.732	24.7373
316.151	15.9405
288.616	68.837
181.322	72.1532
126.378	5.66377
129.245	34.3352
302.854	40.6311
308.107	15.8499
140.439	26.7761
308.384	12.0881
133.889	22.6879
132.061	42.074
130.263	53.6395
308.167	11.1085
308.741	9.86812
133.101	29.6977
132.762	15.1829
132.623	16.3286
303.145	85.5863
137.49	8.002
311.27	13.2474
312.969	6.47019
237.762	86.5429
139.896	31.3279
317.118	10.3601
132.96	11.4902
320.526	12.1072
144.865	9.50109
312.771	1.81364
305.641	45.9567
132.078	4.75002
124.572	13.6643
129.534	49.3882
151.368	17.8581
130.161	10.3033
310.418	54.6915
133.678	1.59768
309.177	7.91331
295.259	45.9127
123.576	13.9778
306.056	24.6592
139.52	35.6156
315.171	10.8679
149.526	66.2254
311.364	57.9206
318.398	26.1814
317.175	1.55799
134.53	0.923424
311.32	72.548
134.633	30.9784
142.47	9.4402
314.393	35.7911
141.149	30.9631
312.046	31.8038
310.93	6.74444
123.231	10.8091
127.855	22.8967
313.898	2.27512
131.017	12.9459
317.134	40.3872
127.191	29.1476
132.594	15.6262
139.416	37.3156
296.665	21.6167
319.401	31.5998
131.126	4.27456
301.83	18.7185
310.855	29.7257
317.05	3.14163
321.744	14.5294
127.488	17.28
319.805	4.42323
134.215	32.4518
324.496	34.4628
320.111	15.0236
134.224	38.4412
322.366	19.5481
137.363	10.8755
150.398	69.0608
121.965	7.18222
288.141	63.0959
137.782	31.1991
318.285	39.5898
131.211	6.83298
147.489	12.046
311.899	28.3521
142.179	27.1699
298.085	36.8412
138.236	11.8099
118.047	63.4757
309.694	40.5458
324.497	26.9459
324.02	26.2338
117.683	40.0318
133.769	19.5628
138.623	51.7881
130.451	8.46717
131.907	56.2876
135.414	10.2932
321.026	8.81836
127.229	0.735329
305.99	15.9924
319.22	15.9674
315.353	75.5795
131.188	25.0829
312.962	11.2557
130.265	69.2692
315.477	7.38424
129.949	27.3814
311.249	71.8864
140.852	24.0188
135.894	2.72144
116.107	58.6422
313.561	7.53828
145.708	7.79343
298.518	59.8316
302.756	33.6289
317.905	8.30061
293.606	66.4542
119.246	52.7694
315.731	10.4781
311.009	13.7796
134.165	23.7356
128.597	57.9648
131.212	16.4889
315.178	17.0649
132.984	48.224
314.212	13.7391
310.972	1.40827
313.871	45.6398
130.705	61.547
320.911	12.6017
137.339	21.7883
106.479	76.915
192.041	84.1077
319.739	24.5681
319.43	24.8309
340.644	76.7637
320.643	27.3988
312.654	26.7204
310.188	6.70141
136.059	5.35828
289.071	78.6734
313.495	25.0103
130.649	3.13322
314.536	5.2231
133.884	9.95071
320.837	2.95964
317.785	34.8975
139.325	24.9958
132.531	14.1819
319.961	20.1686
140.234	5.22694
110.321	74.1645
145.014	3.12993
132.229	40.6305
309.976	55.2512
314.973	19.146
331.678	18.6286
136.033	21.7806
140.862	24.7434
296.397	47.5182
136.512	40.248
132.959	26.3261
136.574	53.1394
133.993	9.34241
129.85	33.1585
241.548	82.9612
320.344	9.80972
309.151	59.0161
177.759	80.251
320.444	14.7717
140.807	31.1777
312.401	46.1576
120.788	74.4186
314.522	20.3585
317.767	15.4173
298.167	41.7767
309.722	28.6705
140.538	57.5492
307.867	43.7815
137.57	12.611
314.666	4.70658
315.18	22.9338
311.263	37.8886
129.649	14.4215
131.28	20.1039
317.784	17.2592
318.569	32.8685
308.572	23.396
138.447	1.68121
312.678	13.8857
137.022	81.5951
133.087	36.9684
141.021	9.73159
309.725	5.22696
307.291	4.95437
313.059	1.48799
133.649	10.5443
326.571	2.24073
137.147	2.35477
323.964	16.0693
315.029	13.8932
150.651	74.8974
318.742	16.4416
140.964	59.8615
128.988	16.4473
131.869	30.2327
308.319	21.6766
153.312	74.447
311.953	25.9866
307.659	3.28194
296.055	72.8404
121.563	35.4299
129.485	48.7823
150.34	68.0797
314.096	12.9312
308.173	10.7207
315.717	9.72488
312.938	1.62
312.901	29.2914
314.827	22.0587
312.676	10.1126
128.75	18.523
123.366	42.6906
325.957	58.7459
123.557	9.83222
317.249	15.7022
125.285	77.7009
131.396	21.4367
132.588	2.04398
306.446	46.6013
307.916	79.0723
313.797	41.3998
316.002	5.17436
313.122	12.3477
143.237	15.6748
141.196	7.18404
315.202	7.54784
133.257	45.5341
138.277	11.0938
308.718	9.42445
315.853	7.39968
126.406	4.49299
307.929	13.3057
312.947	32.8296
130.065	14.8791
132.085	6.049
319.982	29.9933
147.844	58.0746
293.169	70.6889
135.717	33.008
133.718	22.4525
312.914	15.9717
309.588	10.8714
128.19	24.9575
316.893	31.6431
164.084	38.0527
141.092	4.87234
132.662	19.0521
305.5	2.94318
135.282	9.53883
183.657	80.92
130	25.0913
307.535	43.0218
314.214	13.4852
316.163	21.1133
307.71	19.571
134.018	10.5175
143.95	17.5424
13.8612	87.2415
131.406	0.970161
309.943	19.3796
306.221	58.2553
315.714	30.84
140.71	29.0106
137.913	17.9682
129.511	30.339
312.616	4.12605
307.324	24.5769
327.345	52.0809
313.87	6.47897
128.079	13.6104
67.1421	83.5702
309.118	24.4958
325.161	13.6117
312.641	30.2094
133.618	14.2426
317.998	33.6432
133.851	7.3937
300.837	66.0551
129.092	5.07507
187.945	87.0899
132.243	2.67905
317.689	12.4566
315.943	45.2105
320.834	29.5367
330.552	38.1474
313.443	28.0234
133.486	59.9
125.564	14.8601
120.044	34.0391
242.647	84.366
143.599	36.8661
124.35	23.0743
309.976	10.5482
314.736	1.72049
296.663	37.0237
310.611	27.6853
311.022	14.2573
299.836	83.8416
125.879	4.04154
301.713	34.3805
133.571	20.2889
308.306	23.373
129.29	1.9312
313.912	57.8863
301.712	6.25912
139.083	38.7932
289.3	54.7602
139.278	51.9573
123.327	3.47957
134.808	0.113609
131.295	5.5654
310.914	3.38132
133.251	51.763
304.468	12.7322
296.065	75.1465
312.907	20.3858
139.248	19.839
317.394	72.9503
131.924	12.5625
312.488	41.335
292.699	63.9477
326.245	59.6474
141.098	54.7401
281.516	72.7248
307.353	57.6526
137.301	55.7711
156.835	72.1583
307.606	55.7346
314.276	18.6125
127.837	9.39174
133.517	21.0846
309.97	59.6589
136.689	34.8402
138.089	0.678894
313.764	3.26112
308.823	7.11498
307.79	29.7812
136.887	46.6433
312.917	45.0958
126.644	33.8333
143.366	13.2113
141.548	73.8265
125.265	27.6666
306.646	53.3308
133.101	2.39205
141.009	82.1279
138.429	7.15845
143.547	28.5068
295.893	63.4715
315.574	6.48903
290.77	35.5666
135.811	43.4984
135.237	49.4502
140.951	31.6832
134.224	23.5501
127.964	6.98881
129.661	11.8486
289.849	71.7496
154.303	73.4173
302.607	22.6744
267.392	83.0692
137.039	46.9962
305.454	14.3871
132.982	11.454
136.626	48.0439
138.435	9.33762
309.426	10.1732
275.231	68.9372
298.82	71.6102
297.547	56.7973
320.796	39.9741
298.724	68.97
231.215	80.4936
300.555	51.3612
134.132	5.60875
130.507	31.7399
144.692	56.683
127.488	11.3505
317.812	26.3046
316.401	33.469
332.574	64.5427
316.806	22.6927
134.411	1.2942
313.899	1.65561
15.3809	81.5427
309.097	53.0846
142.826	62.8776
139.683	42.42
324.722	13.0214
307.43	68.0749
139.856	36.9752
136.755	13.5478
128.444	14.4916
306.945	27.1709
126.688	76.1701
299.877	54.1497
135.313	4.81801
133.034	7.01195
317.267	11.347
143.477	41.2793
132.157	18.2069
325.685	48.6459
136.542	60.4682
307.81	52.4403
126.615	53.6488
293.342	54.4157
317.595	30.2992
127.088	23.8896
176.215	83.0488
308.965	3.36713
309.854	26.9128
310.422	24.2568
293.283	78.0528
154.869	51.8858
161.904	71.2474
198.531	83.3589
133.831	41.0799
312.41	2.8442
217.53	83.253
315.35	19.3529
144.54	29.4308
0.134538	74.4337
314.149	42.6288
128.835	58.3815
313.956	18.5403
304.747	64.3331
310.857	28.0762
304.584	19.1255
314.76	31.1235
127.816	20.0167
134.021	17.0426
140.77	45.7539
319.058	51.7793
129.64	42.6835
135.706	12.225
328.345	67.6866
295.447	74.306
303.396	14.983
312.635	2.0853
135.569	16.2838
126.213	28.5829
127.944	8.10575
304.621	15.2446
133.298	44.2575
166.865	72.4403
132.557	15.5015
139.088	34.2162
304.372	12.7761
306.921	19.0346
320.667	16.6798
310.06	28.4945
327.068	7.05398
314.104	2.66664
317.666	40.7204
307.874	54.8794
134.806	64.7049
311.621	3.88586
306.011	18.8783
308.821	13.8516
135.014	6.17126
137.134	56.6981
315.062	69.3091
306.429	52.9785
130.624	22.4757
135.386	67.1594
303.306	78.3353
314.129	18.8067
133.407	35.4001
115.465	69.7137
136.284	31.8513
303.996	17.9354
138.017	40.0452
131.305	22.7981
119.258	73.6425
309.233	47.321
137.412	56.6504
312.504	8.2272
130.71	38.4859
136.343	36.3775
133.663	15.1279
128.985	7.11875
309.305	6.96349
313.388	13.7486
140.008	3.77435
125.867	9.25387
154.601	85.5553
146.658	67.1227
249.372	67.8854
317.347	10.4393
139.557	35.6585
141.48	48.9914
300.35	8.64597
306.384	15.0111
314.026	23.4819
130.685	29.3248
129.38	9.14723
302.101	48.9174
136.012	54.7416
134.043	32.0896
316.7	71.1548
130.301	71.8011
138.1	61.1123
313.085	54.9767
151.437	72.7763
305.055	36.8547
298.349	34.6344
338.408	86.4444
132.851	12.2874
308.25	49.9991
130.687	8.98737
126.992	20.1288
139.089	12.8836
135.729	19.7247
129.308	53.8732
134.344	10.8055
312.113	15.7391
143.563	68.6118
310.513	3.45218
131.612	29.0048
135.181	22.5919
134.411	22.2984
315.171	47.1528
134.283	9.13554
306.338	58.7651
137.432	32.1502
314.097	25.0835
67.3017	81.0971
131.805	12.3733
131.496	9.88442
310.98	46.898
314.853	24.9249
141.428	29.9387
297.795	83.5558
133.952	33.7796
134.188	0.0958633
132.828	14.8876
140.857	26.0649
289.102	70.0622
132.427	7.78082
317.035	0.277504
305.646	70.5888
132.726	3.93478
133.676	30.6353
131.981	35.6476
313.983	61.7299
319.857	11.9471
123.946	63.5702
128.7	24.7012
135.899	34.5847
343.801	76.2239
125.879	41.2788
137.814	30.9663
101.663	73.1776
135.736	24.9419
307.385	36.5626
124.251	37.9726
140.093	35.1299
126.222	30.6283
122.179	60.9607
320.168	73.3676
317.333	2.91126
311.032	24.5963
325.151	75.2611
319.837	7.74046
320.929	8.98047
119.375	61.3644
309.612	22.4448
316.172	11.357
297.588	49.4941
303.392	39.6698
144.303	34.5266
139.398	16.6096
308.039	11.3996
307.519	23.0361
310.615	2.74839
313.641	4.81353
312.263	17.5947
323.936	26.7557
315.502	2.55468
141.109	5.83621
133.377	67.9389
308.792	50.5848
130.616	22.0796
115.861	20.2126
124.892	60.0987
128.015	16.227
212.931	81.4192
329.568	73.9728
138.778	32.3267
316.594	17.0686
133.674	39.8833
314.613	21.9776
132.528	48.939
322.693	75.0929
312.546	8.58994
20.8259	84.1303
319.72	3.90361
305.549	18.1223
132.283	0.329605
128.881	13.85
143.947	43.1814
145.747	25.4933
305.679	43.4836
312.472	20.5799
134.032	36.5861
132.459	20.309
110.678	84.4944
330.441	75.2347
320.283	14.3497
131.815	13.14
138.936	36.2408
145.056	58.2111
135.136	3.97575
135.388	5.68951
313.212	24.178
320.041	17.6756
318.239	3.47699
316.223	24.7645
300.109	46.2401
121.905	7.9995
138.107	36.2018
139.849	38.9306
315.74	29.8367
130.623	23.2096
183.261	80.2923
137.709	31.249
126.676	12.5052
307.033	22.7889
151.565	79.5609
307.709	32.6622
318.344	46.7459
125.371	61.3982
320.483	15.6181
321.229	13.273
314.836	30.43
133.743	2.16301
315.851	11.4525
137.952	35.9313
305.379	65.7825
312.477	27.2842
319.56	14.395
132.363	7.2606
316.01	20.0304
323.544	13.2936
256.754	77.7327
285.528	61.8851
313.351	31.3495
143.942	24.9289
304.536	12.9691
316.875	9.89271
126.868	15.3382
313.46	12.4338
310.958	6.84071
319.052	5.25372
306.233	12.805
302.589	17.7027
312.52	2.94442
307.023	25.4692
321.817	2.61112
129.65	9.11948
317.99	27.1595
317.49	33.6287
120.998	0.00985718
137.901	7.52277
317.627	7.84722
123.996	25.1283
126.978	19.3771
297.653	68.7315
131.213	18.713
132.562	14.0107
142.032	56.7499
145.176	39.4475
126.618	22.6891
233.471	77.4212
319.098	58.6233
316.546	8.98142
147.067	50.6365
125.123	13.6055
140.155	23.0134
128.259	11.8635
3.17062	81.9106
138.471	10.9181
139.261	7.26867
140.514	12.5374
133.016	37.6916
122.965	13.492
318.377	22.9616
136.006	16.9832
303.996	66.9248
135.946	39.9405
318.149	2.41968
312.765	15.0706
133.4	20.493
323.981	6.07404
318.667	18.1304
144.122	57.0165
318.98	22.2708
137.319	7.63686
139.854	64.5462
301.37	1.28937
317.957	4.77287
125.634	0.407936
138.319	3.07069
316.69	11.6685
317.001	17.2601
301.207	69.3931
134.147	6.02312
136.09	2.57938
313.459	4.73289
148.767	22.6862
322.295	28.1672
323.087	38.553
297.763	48.3801
283.85	38.0713
322.685	39.965
130.57	31.6745
320.112	31.1582
133.054	26.3092
129.021	14.8111
299.36	70.9798
323.972	6.47398
312.071	25.6964
312.678	22.0906
321.866	61.7972
318.679	14.9601
139.698	64.8948
130.831	6.16513
305.981	42.9394
317.253	37.7727
309.79	10.9853
316.384	6.84274
127.385	0.793571
326.451	3.61656
318.981	6.68301
277.397	59.842
134.415	22.7134
307.282	22.4762
294.656	4.9585
231.505	76.2714
326.782	49.9962
130.108	15.3966
288.051	51.384
313.109	36.141
327.703	37.3736
132.907	16.08
136.298	35.1233
308.066	17.5988
303.453	14.4752
322.27	63.7669
315.336	36.6707
133.377	12.461
315.579	9.05478
135.45	14.341
312.015	2.00313
141.715	36.9149
319.588	21.1648
124.49	5.43479
309.277	4.17493
326.787	13.694
136.109	7.85499
132.834	11.3008
301.757	36.1842
320.633	19.7874
312.266	18.4925
141.342	26.6705
132.859	19.6806
300.832	7.38696
313.305	2.74017
317.796	46.3843
161.206	74.5956
128.928	84.2278
313.291	0.389175
147.278	31.77
289.28	71.893
124.665	39.2656
305.849	52.7421
139.728	21.2339
132.193	4.45052
138.19	27.8413
305.594	4.52954
296.527	64.6475
128.77	26.4656
139.725	55.7546
125.689	18.1211
305.443	51.1627
133.159	18.6739
134.586	7.44796
